aS_vs_dE_abscissa,aS_vs_dE_spline,aS_vs_dE_regression,aS_vs_dS_abscissa,aS_vs_dS_spline,aS_vs_dS_regression,aS_vs_initT_abscissa,aS_vs_initT_spline,aS_vs_initT_regression,aS_vs_lBt0_abscissa,aS_vs_lBt0_spline,aS_vs_lBt0_regression,aS_vs_lae_abscissa,aS_vs_lae_spline,aS_vs_lae_regression,aS_vs_lk_abscissa,aS_vs_lk_spline,aS_vs_lk_regression,aS_vs_lw_abscissa,aS_vs_lw_spline,aS_vs_lw_regression,dE_vs_aS_abscissa,dE_vs_aS_spline,dE_vs_aS_regression,dE_vs_dS_abscissa,dE_vs_dS_spline,dE_vs_dS_regression,dE_vs_initT_abscissa,dE_vs_initT_spline,dE_vs_initT_regression,dE_vs_lBt0_abscissa,dE_vs_lBt0_spline,dE_vs_lBt0_regression,dE_vs_lae_abscissa,dE_vs_lae_spline,dE_vs_lae_regression,dE_vs_lk_abscissa,dE_vs_lk_spline,dE_vs_lk_regression,dE_vs_lw_abscissa,dE_vs_lw_spline,dE_vs_lw_regression,dS_vs_aS_abscissa,dS_vs_aS_spline,dS_vs_aS_regression,dS_vs_dE_abscissa,dS_vs_dE_spline,dS_vs_dE_regression,dS_vs_initT_abscissa,dS_vs_initT_spline,dS_vs_initT_regression,dS_vs_lBt0_abscissa,dS_vs_lBt0_spline,dS_vs_lBt0_regression,dS_vs_lae_abscissa,dS_vs_lae_spline,dS_vs_lae_regression,dS_vs_lk_abscissa,dS_vs_lk_spline,dS_vs_lk_regression,dS_vs_lw_abscissa,dS_vs_lw_spline,dS_vs_lw_regression,initT_vs_aS_abscissa,initT_vs_aS_spline,initT_vs_aS_regression,initT_vs_dE_abscissa,initT_vs_dE_spline,initT_vs_dE_regression,initT_vs_dS_abscissa,initT_vs_dS_spline,initT_vs_dS_regression,initT_vs_lBt0_abscissa,initT_vs_lBt0_spline,initT_vs_lBt0_regression,initT_vs_lae_abscissa,initT_vs_lae_spline,initT_vs_lae_regression,initT_vs_lk_abscissa,initT_vs_lk_spline,initT_vs_lk_regression,initT_vs_lw_abscissa,initT_vs_lw_spline,initT_vs_lw_regression,lBt0_vs_aS_abscissa,lBt0_vs_aS_spline,lBt0_vs_aS_regression,lBt0_vs_dE_abscissa,lBt0_vs_dE_spline,lBt0_vs_dE_regression,lBt0_vs_dS_abscissa,lBt0_vs_dS_spline,lBt0_vs_dS_regression,lBt0_vs_initT_abscissa,lBt0_vs_initT_spline,lBt0_vs_initT_regression,lBt0_vs_lae_abscissa,lBt0_vs_lae_spline,lBt0_vs_lae_regression,lBt0_vs_lk_abscissa,lBt0_vs_lk_spline,lBt0_vs_lk_regression,lBt0_vs_lw_abscissa,lBt0_vs_lw_spline,lBt0_vs_lw_regression,lae_vs_aS_abscissa,lae_vs_aS_spline,lae_vs_aS_regression,lae_vs_dE_abscissa,lae_vs_dE_spline,lae_vs_dE_regression,lae_vs_dS_abscissa,lae_vs_dS_spline,lae_vs_dS_regression,lae_vs_initT_abscissa,lae_vs_initT_spline,lae_vs_initT_regression,lae_vs_lBt0_abscissa,lae_vs_lBt0_spline,lae_vs_lBt0_regression,lae_vs_lk_abscissa,lae_vs_lk_spline,lae_vs_lk_regression,lae_vs_lw_abscissa,lae_vs_lw_spline,lae_vs_lw_regression,lk_vs_aS_abscissa,lk_vs_aS_spline,lk_vs_aS_regression,lk_vs_dE_abscissa,lk_vs_dE_spline,lk_vs_dE_regression,lk_vs_dS_abscissa,lk_vs_dS_spline,lk_vs_dS_regression,lk_vs_initT_abscissa,lk_vs_initT_spline,lk_vs_initT_regression,lk_vs_lBt0_abscissa,lk_vs_lBt0_spline,lk_vs_lBt0_regression,lk_vs_lae_abscissa,lk_vs_lae_spline,lk_vs_lae_regression,lk_vs_lw_abscissa,lk_vs_lw_spline,lk_vs_lw_regression,lw_vs_aS_abscissa,lw_vs_aS_spline,lw_vs_aS_regression,lw_vs_dE_abscissa,lw_vs_dE_spline,lw_vs_dE_regression,lw_vs_dS_abscissa,lw_vs_dS_spline,lw_vs_dS_regression,lw_vs_initT_abscissa,lw_vs_initT_spline,lw_vs_initT_regression,lw_vs_lBt0_abscissa,lw_vs_lBt0_spline,lw_vs_lBt0_regression,lw_vs_lae_abscissa,lw_vs_lae_spline,lw_vs_lae_regression,lw_vs_lk_abscissa,lw_vs_lk_spline,lw_vs_lk_regression
1.36996,-0.00209814,0.00223328,0.0208988,0.000979552,-0.000236659,0.524457,-0.00081342,7.69915e-05,0.003218,0.00486342,-0.000377079,0.0984556,-0.00227812,1.79083e-05,0.158175,-0.00177831,-0.000404817,0.352181,0.00016872,-0.000547133,-0.00227641,-0.0931676,-0.00774523,0.0208988,-0.131786,-0.144194,0.524457,-0.0345811,-0.0274976,0.003218,0.0669107,0.0619238,0.0984556,-0.16336,-0.0284983,0.158175,0.0656101,-0.0788272,0.352181,-0.191689,-0.124775,-0.00227641,-0.000447669,-0.000175998,1.36996,-0.0144937,-0.00955565,0.524457,-0.00796788,-0.000347263,0.003218,-0.00182118,0.000360882,0.0984556,0.00431572,-0.000208626,0.158175,0.00425168,0.000561359,0.352181,0.0129826,0.00331553,-0.00227641,-0.311416,-0.0592301,1.36996,-1.28916,-0.631016,0.0208988,-0.0237047,-0.0717257,0.003218,0.593213,0.0282598,0.0984556,0.345195,-0.00593462,0.158175,-0.171537,0.111711,0.352181,-0.0572283,0.332574,-0.00227641,0.000821215,0.000555315,1.36996,0.00339418,0.00208593,0.0208988,0.000377029,0.000782608,0.524457,-0.000343067,0.000619648,0.0984556,-0.000132847,0.000440768,0.158175,-0.000626652,-0.000174487,0.352181,0.00191715,0.000288945,-0.00227641,0.0812696,0.0121895,1.36996,-0.0352725,-0.0281213,0.0208988,-0.0401796,0.0134837,0.524457,-0.0191194,0.0153575,0.003218,-0.0496206,0.0106303,0.158175,0.0339331,0.018051,0.352181,-0.0154357,0.0158508,-0.00227641,0.0171278,-0.0100634,1.36996,-0.19482,-0.130493,0.0208988,0.0183047,0.00479844,0.524457,-0.0952784,-0.000559907,0.003218,-0.145198,-0.0445414,0.0984556,0.101509,-0.00684277,0.352181,-0.101351,-0.0311813,-0.00227641,0.000833536,-0.0325938,1.36996,-0.111803,-0.247145,0.0208988,0.00299611,0.0543329,0.524457,-0.100442,-0.00227183,0.003218,-0.00211396,-0.0488946,0.0984556,-0.190602,-0.0333701,0.158175,-0.190822,-0.0586432
1.43089,-0.000963509,0.00232698,0.0232543,0.00539071,-0.00027799,0.738893,-0.000161341,5.56459e-05,0.00367944,0.000923352,-0.000462816,0.117327,-0.00324551,-7.60683e-06,0.185777,-0.00296061,-0.000491038,0.407474,-0.00135743,-0.000643492,-0.00109279,0.0467108,-0.00102941,0.0232543,-0.119047,-0.160857,0.738893,0.0893039,-0.0396476,0.00367944,0.0737461,0.0712834,0.117327,0.105262,-0.035956,0.185777,0.0513787,-0.0923482,0.407474,-0.068558,-0.14322,-0.00109279,0.000715312,-0.000249302,1.43089,-0.0148967,-0.00996799,0.738893,-0.00659497,-0.000355211,0.00367944,0.00222704,0.000475618,0.117327,-0.000232355,-0.000183342,0.185777,0.00452077,0.0007028,0.407474,0.0104984,0.00382929,-0.00109279,0.118266,-0.06241,1.43089,-1.01739,-0.65627,0.0232543,-0.69319,-0.0723933,0.00367944,0.591887,0.0439706,0.117327,-0.0164732,0.00700938,0.185777,-0.351799,0.140011,0.407474,-0.0511328,0.388775,-0.00109279,9.8734e-06,0.000507569,1.43089,0.00397093,0.00215865,0.0232543,0.000238427,0.000818633,0.738893,0.00237916,0.000678378,0.117327,-0.000549839,0.000437034,0.185777,-0.00138072,-0.000275374,0.407474,0.0010909,0.000265088,-0.00109279,0.110278,0.0117576,1.43089,-0.0155771,-0.0298827,0.0232543,-0.018787,0.013725,0.738893,-0.0312524,0.0168285,0.00367944,-0.00820346,0.0105168,0.185777,0.00128721,0.0191264,0.407474,0.00171563,0.0164917,-0.00109279,0.051195,-0.012424,1.43089,-0.158472,-0.135658,0.0232543,-0.0221973,0.00698181,0.738893,-0.145514,0.00464116,0.00367944,-0.0559009,-0.0495014,0.117327,0.0429396,-0.00510362,0.407474,-0.126341,-0.0334824,-0.00109279,-0.127174,-0.0360642,1.43089,-0.169352,-0.256413,0.0232543,-0.158673,0.0647654,0.738893,-0.153095,0.0113153,0.00367944,-0.0973508,-0.0504374,0.117327,-0.153068,-0.0320067,0.185777,-0.152037,-0.0616701
1.49182,0.000272306,0.00242068,0.0256099,0.00623978,-0.00031932,0.95333,0.00173651,3.43004e-05,0.00414087,-0.00380813,-0.000548553,0.136197,-0.000914341,-3.3122e-05,0.21338,-0.00209905,-0.00057726,0.462767,-0.00160392,-0.000739851,9.08198e-05,0.357364,0.0056864,0.0256099,-0.216374,-0.177519,0.95333,-0.0902479,-0.0517975,0.00414087,0.0570459,0.080643,0.136197,0.109241,-0.0434136,0.21338,-0.155641,-0.105869,0.462767,-0.0623962,-0.161665,9.08198e-05,0.00639938,-0.000322606,1.49182,-0.0143714,-0.0103803,0.95333,-0.0033979,-0.00036316,0.00414087,0.000687447,0.000590354,0.136197,-0.00128942,-0.000158058,0.21338,0.00626728,0.00084424,0.462767,0.00425335,0.00434306,9.08198e-05,0.240304,-0.0655898,1.49182,-0.7581,-0.681524,0.0256099,-0.668392,-0.073061,0.00414087,0.0774671,0.0596813,0.136197,0.0822755,0.0199534,0.21338,0.176537,0.168311,0.462767,0.285105,0.444977,9.08198e-05,-0.000902377,0.000459824,1.49182,0.00427162,0.00223137,0.0256099,0.000391435,0.000854658,0.95333,0.00236572,0.000737108,0.136197,-9.30596e-05,0.0004333,0.21338,-0.00213023,-0.000376261,0.462767,-0.000512204,0.000241232,9.08198e-05,0.0361263,0.0113257,1.49182,0.00151253,-0.0316442,0.0256099,0.0412449,0.0139664,0.95333,0.073253,0.0182994,0.00414087,0.063829,0.0104033,0.21338,0.0585025,0.0202017,0.462767,0.0538588,0.0171325,9.08198e-05,0.0659144,-0.0147846,1.49182,-0.119123,-0.140823,0.0256099,-0.039566,0.00916517,0.95333,-0.0636546,0.00984223,0.00414087,0.0391681,-0.0544614,0.136197,-0.0327599,-0.00336447,0.462767,-0.132822,-0.0357835,9.08198e-05,-0.218692,-0.0395345,1.49182,-0.234368,-0.265682,0.0256099,0.00297925,0.0751978,0.95333,-0.128201,0.0249025,0.00414087,-0.215758,-0.0519803,0.136197,0.00897953,-0.0306434,0.21338,-0.115855,-0.064697
1.55276,0.00111553,0.00251438,0.0279654,0.00213096,-0.000360651,1.16777,0.00372462,1.29548e-05,0.00460231,-0.00346122,-0.00063429,0.155068,-0.000610666,-5.86372e-05,0.240982,-0.000179352,-0.000663481,0.51806,-0.00360165,-0.00083621,0.00127443,0.082979,0.0124022,0.0279654,-0.383344,-0.194182,1.16777,0.120837,-0.0639475,0.00460231,0.0412066,0.0900026,0.155068,-0.110849,-0.0508712,0.240982,-0.339807,-0.11939,0.51806,-0.134209,-0.18011,0.00127443,-0.00390334,-0.00039591,1.55276,-0.0128428,-0.0107927,1.16777,-0.00139453,-0.000371108,0.00460231,0.000798652,0.00070509,0.155068,0.00264858,-0.000132774,0.240982,0.00647518,0.000985681,0.51806,0.00169113,0.00485682,0.00127443,-0.186059,-0.0687696,1.55276,-0.643087,-0.706777,0.0279654,-0.519753,-0.0737286,0.00460231,-0.0100252,0.075392,0.155068,0.229688,0.0328974,0.240982,0.373056,0.19661,0.51806,0.805761,0.501178,0.00127443,-0.000269364,0.000412079,1.55276,0.00412968,0.00230409,0.0279654,-7.96315e-05,0.000890683,1.16777,0.000228163,0.000795839,0.155068,0.00015061,0.000429565,0.240982,-0.00200749,-0.000477148,0.51806,-0.000928046,0.000217375,0.00127443,0.00238397,0.0108937,1.55276,0.0103921,-0.0334057,0.0279654,0.0776732,0.0142077,1.16777,0.0163085,0.0197703,0.00460231,0.0501312,0.0102898,0.240982,0.0936724,0.0212771,0.51806,0.0724254,0.0177734,0.00127443,-0.021078,-0.0171452,1.55276,-0.0945639,-0.145988,0.0279654,0.0580803,0.0113485,1.16777,-0.0229629,0.0150433,0.00460231,0.00332591,-0.0594214,0.155068,0.0826754,-0.00162532,0.51806,-0.0453365,-0.0380845,0.00127443,-0.199608,-0.0430048,1.55276,-0.285345,-0.27495,0.0279654,0.0656197,0.0856303,1.16777,0.0454988,0.0384897,0.00460231,-0.249033,-0.0535232,0.155068,0.0851711,-0.02928,0.240982,-0.104678,-0.0677239
1.61369,0.00140941,0.00260809,0.030321,-0.00265098,-0.000401981,1.3822,-0.00110041,-8.3907e-06,0.00506375,-0.00105572,-0.000720027,0.173939,-0.00188091,-8.41523e-05,0.268584,0.00122503,-0.000749703,0.573353,-0.00626336,-0.000932569,0.00245805,-0.0656433,0.019118,0.030321,-0.542363,-0.210845,1.3822,0.209799,-0.0760974,0.00506375,0.0331876,0.0993622,0.173939,-0.279556,-0.0583289,0.268584,-0.34224,-0.132911,0.573353,-0.236652,-0.198555,0.00245805,-0.00921476,-0.000469214,1.61369,-0.0105687,-0.011205,1.3822,0.0022051,-0.000379057,0.00506375,0.00116396,0.000819827,0.173939,0.00467062,-0.00010749,0.268584,0.0041446,0.00112712,0.573353,0.00265429,0.00537059,0.00245805,-0.280644,-0.0719495,1.61369,-0.705306,-0.732031,0.030321,-0.254275,-0.0743962,0.00506375,0.129628,0.0911028,0.173939,0.42626,0.0458414,0.268584,-0.216178,0.22491,0.573353,1.23856,0.557379,0.00245805,0.000993938,0.000364334,1.61369,0.00356925,0.00237682,0.030321,-0.000803412,0.000926708,1.3822,0.000233751,0.000854569,0.173939,0.000943129,0.000425831,0.268584,-0.00110578,-0.000578035,0.573353,-0.00036841,0.000193518,0.00245805,0.0368731,0.0104618,1.61369,0.00985624,-0.0351671,0.030321,0.0906952,0.014449,1.3822,-0.0266087,0.0212413,0.00506375,-0.00603024,0.0101763,0.268584,0.0453286,0.0223524,0.573353,0.0587331,0.0184142,0.00245805,-0.0234646,-0.0195058,1.61369,-0.090424,-0.151153,0.030321,0.176378,0.0135319,1.3822,0.0403521,0.0202444,0.00506375,-0.0723176,-0.0643814,0.173939,0.0921148,0.000113822,0.573353,0.0782263,-0.0403856,0.00245805,-0.101998,-0.0464752,1.61369,-0.313709,-0.284219,0.030321,0.03415,0.0960628,1.3822,-0.0025777,0.0520768,0.00506375,-0.201178,-0.055066,0.173939,0.128142,-0.0279166,0.268584,-0.108739,-0.0707509
1.67463,0.00130061,0.00270179,0.0326766,-0.00233566,-0.000443312,1.59664,-0.00210039,-2.97362e-05,0.00552519,-0.000535121,-0.000805764,0.19281,-0.00271466,-0.000109668,0.296187,0.000898192,-0.000835924,0.628646,-0.00666141,-0.00102893,0.00364166,0.0605193,0.0258339,0.0326766,-0.610287,-0.227508,1.59664,-0.0756369,-0.0882474,0.00552519,0.0386022,0.108722,0.19281,-0.323866,-0.0657865,0.296187,-0.25376,-0.146432,0.628646,-0.324961,-0.217,0.00364166,-0.00426053,-0.000542518,1.67463,-0.00803211,-0.0116173,1.59664,-0.00159842,-0.000387005,0.00552519,-0.000952003,0.000934563,0.19281,0.00439426,-8.22064e-05,0.296187,0.00298453,0.00126856,0.628646,0.00357628,0.00588435,0.00364166,0.135922,-0.0751293,1.67463,-0.8961,-0.757285,0.0326766,0.376952,-0.0750638,0.00552519,0.163819,0.106814,0.19281,0.618267,0.0587854,0.296187,-0.456228,0.25321,0.628646,1.271,0.613581,0.00364166,0.00174636,0.000316588,1.67463,0.00273906,0.00244954,0.0326766,-0.000813771,0.000962733,1.59664,0.000706401,0.000913299,0.19281,0.00182104,0.000422097,0.296187,-0.000949851,-0.000678922,0.628646,-1.11326e-05,0.000169661,0.00364166,0.0846279,0.0100299,1.67463,0.00156358,-0.0369286,0.0326766,0.110188,0.0146903,1.59664,-0.00131029,0.0227122,0.00552519,-0.0455378,0.0100627,0.296187,0.0218271,0.0234278,0.628646,0.0455349,0.0190551,0.00364166,0.0623664,-0.0218664,1.67463,-0.101683,-0.156318,0.0326766,0.153845,0.0157153,1.59664,0.0316253,0.0254454,0.00552519,-0.0705672,-0.0693414,0.19281,-0.000224395,0.00185297,0.628646,0.123521,-0.0426867,0.00364166,0.0023121,-0.0499455,1.67463,-0.321549,-0.293487,0.0326766,0.130459,0.106495,1.59664,-0.0611306,0.065664,0.00552519,-0.0763302,-0.0566089,0.19281,0.125361,-0.0265532,0.296187,-0.0935575,-0.0737778
1.73556,0.00109032,0.00279549,0.0350321,0.000405003,-0.000484642,1.81107,-0.00237045,-5.10818e-05,0.00598662,-0.0030517,-0.000891501,0.211681,-0.00123908,-0.000135183,0.323789,-0.000674043,-0.000922145,0.683939,-0.00406547,-0.00112529,0.00482528,0.000616213,0.0325497,0.0350321,-0.549099,-0.24417,1.81107,-0.119558,-0.100397,0.00598662,0.0522775,0.118081,0.211681,-0.263577,-0.0732441,0.323789,-0.181509,-0.159953,0.683939,-0.374864,-0.235445,0.00482528,-0.00088834,-0.000615822,1.73556,-0.0059017,-0.0120297,1.81107,-0.00131419,-0.000394953,0.00598662,-0.00506861,0.0010493,0.211681,0.00428971,-5.69225e-05,0.323789,0.00345516,0.00141,0.683939,0.00319222,0.00639812,0.00482528,0.551499,-0.0783092,1.73556,-1.11928,-0.782538,0.0350321,0.860609,-0.0757314,0.00598662,-0.0181364,0.122524,0.211681,0.701002,0.0717294,0.323789,-0.130996,0.281509,0.683939,0.872752,0.669782,0.00482528,0.00107088,0.000268843,1.73556,0.00189054,0.00252226,0.0350321,-0.000261689,0.000998759,1.81107,0.00130057,0.000972029,0.211681,0.00178816,0.000418363,0.323789,-0.00152743,-0.000779809,0.683939,-0.000385066,0.000145804,0.00482528,0.0441376,0.00959793,1.73556,-0.0105225,-0.03869,0.0350321,0.115546,0.0149317,1.81107,-0.00662618,0.0241831,0.00598662,-0.0374737,0.00994924,0.323789,0.0341756,0.0245031,0.683939,0.0467008,0.0196959,0.00482528,0.0662064,-0.0242271,1.73556,-0.117671,-0.161483,0.0350321,0.0554297,0.0178986,1.81107,-0.011602,0.0306465,0.00598662,0.0254611,-0.0743014,0.211681,-0.0480781,0.00359212,0.683939,0.0546631,-0.0449877,0.00482528,0.0248827,-0.0534159,1.73556,-0.317016,-0.302756,0.0350321,0.237746,0.116928,1.81107,0.171425,0.0792512,0.00598662,0.0768805,-0.0581518,0.211681,0.0254235,-0.0251899,0.323789,-0.0617461,-0.0768047
1.79649,0.00104084,0.00288919,0.0373877,0.000834856,-0.000525973,2.02551,-0.00127744,-7.24273e-05,0.00644806,-0.00460384,-0.000977238,0.230552,0.00142359,-0.000160698,0.351391,-0.00224817,-0.00100837,0.739232,-0.0012378,-0.00122165,0.00600889,-0.139603,0.0392655,0.0373877,-0.333134,-0.260833,2.02551,0.0542374,-0.112547,0.00644806,0.0534539,0.127441,0.230552,-0.156174,-0.0807018,0.351391,-0.228022,-0.173474,0.739232,-0.396553,-0.253891,0.00600889,-0.000999566,-0.000689126,1.79649,-0.004756,-0.012442,2.02551,0.00316679,-0.000402902,0.00644806,-0.00513998,0.00116404,0.230552,0.0044533,-3.16386e-05,0.351391,0.00435781,0.00155144,0.739232,0.00370548,0.00691188,0.00600889,0.430278,-0.081489,1.79649,-1.29106,-0.807792,0.0373877,0.504274,-0.076399,0.00644806,-0.0919611,0.138235,0.230552,0.650532,0.0846734,0.351391,0.490121,0.309809,0.739232,0.461237,0.725984,0.00600889,0.000461758,0.000221098,1.79649,0.00124236,0.00259499,0.0373877,0.000417733,0.00103478,2.02551,0.00197394,0.00103076,0.230552,0.000871359,0.000414629,0.351391,-0.00207258,-0.000880696,0.739232,-0.000984073,0.000121948,0.00600889,-0.0393194,0.00916599,1.79649,-0.0229336,-0.0404515,0.0373877,0.0730423,0.015173,2.02551,-0.0291629,0.025654,0.00644806,-0.00643249,0.00983572,0.351391,0.0427114,0.0255785,0.739232,0.0469194,0.0203368,0.00600889,-0.0387257,-0.0265877,1.79649,-0.12909,-0.166648,0.0373877,0.00241365,0.020082,2.02551,-0.0134068,0.0358476,0.00644806,0.0553415,-0.0792614,0.230552,-0.0230796,0.00533126,0.739232,-0.0382363,-0.0472888,0.00600889,-0.0828144,-0.0568862,1.79649,-0.30727,-0.312025,0.0373877,0.154282,0.12736,2.02551,0.332651,0.0928383,0.00644806,0.159734,-0.0596947,0.230552,-0.112241,-0.0238265,0.351391,-0.0335962,-0.0798316
1.85743,0.00133657,0.00298289,0.0397432,-0.00108508,-0.000567303,2.23995,0.00491331,-9.37729e-05,0.0069095,-0.00290065,-0.00106298,0.249423,0.00228883,-0.000186213,0.378993,-0.00319596,-0.00109459,0.794525,-0.000926175,-0.001318,0.00719251,0.00896631,0.0459813,0.0397432,-0.0768079,-0.277496,2.23995,-0.0824861,-0.124697,0.0069095,0.0350423,0.136801,0.249423,-0.0773564,-0.0881594,0.378993,-0.389476,-0.186995,0.794525,-0.401667,-0.272336,0.00719251,0.000323473,-0.000762429,1.85743,-0.00502488,-0.0128544,2.23995,-0.000785971,-0.00041085,0.0069095,0.000718149,0.00127877,0.249423,0.00338925,-6.35471e-06,0.378993,0.00514227,0.00169288,0.794525,0.00738175,0.00742564,0.00719251,-0.326499,-0.0846688,1.85743,-1.35094,-0.833045,0.0397432,-0.403893,-0.0770666,0.0069095,0.099761,0.153946,0.249423,0.492399,0.0976174,0.378993,1.11297,0.338109,0.794525,0.446522,0.782185,0.00719251,0.00159563,0.000173352,1.85743,0.000955365,0.00266771,0.0397432,0.000988103,0.00107081,2.23995,0.00216707,0.00108949,0.249423,-0.000261612,0.000410895,0.378993,-0.0021099,-0.000981582,0.794525,-0.00126899,9.80909e-05,0.00719251,-0.0527635,0.00873405,1.85743,-0.0331512,-0.042213,0.0397432,0.0044444,0.0154143,2.23995,0.0160534,0.027125,0.0069095,0.0203162,0.00972221,0.378993,0.0321833,0.0266538,0.794525,0.0300821,0.0209776,0.00719251,-0.146344,-0.0289483,1.85743,-0.129382,-0.171813,0.0397432,0.0157272,0.0222654,2.23995,0.0105393,0.0410487,0.0069095,-0.0548305,-0.0842214,0.249423,0.0251968,0.00707041,0.794525,-0.0645632,-0.0495899,0.00719251,-0.258816,-0.0603566,1.85743,-0.297192,-0.321293,0.0397432,-0.0408113,0.137793,2.23995,0.0898426,0.106426,0.0069095,0.12967,-0.0612375,0.249423,-0.160397,-0.0224631,0.378993,-0.0181141,-0.0828585
1.91836,0.00188714,0.0030766,0.0420988,-0.00193828,-0.000608634,2.45438,0.00645826,-0.000115118,0.00737094,-0.000490098,-0.00114871,0.268294,-0.000509283,-0.000211728,0.406596,-0.00375616,-0.00118081,0.849818,-0.0031066,-0.00141436,0.00837612,0.174867,0.0526971,0.0420988,0.0211523,-0.294159,2.45438,-0.166672,-0.136847,0.00737094,0.0200584,0.14616,0.268294,-0.0817488,-0.095617,0.406596,-0.509894,-0.200516,0.849818,-0.402729,-0.290781,0.00837612,0.000971918,-0.000835733,1.91836,-0.00632668,-0.0132667,2.45438,-0.00731693,-0.000418798,0.00737094,0.00516078,0.00139351,0.268294,0.000458942,1.89292e-05,0.406596,0.00619819,0.00183432,0.849818,0.013472,0.00793941,0.00837612,-0.749864,-0.0878487,1.91836,-1.32418,-0.858299,0.0420988,-0.903611,-0.0777342,0.00737094,0.27227,0.169656,0.268294,0.268958,0.110561,0.406596,1.40223,0.366408,0.849818,0.866612,0.838386,0.00837612,0.00146566,0.000125607,1.91836,0.000945737,0.00274043,0.0420988,0.001396,0.00110683,2.45438,0.00219478,0.00114822,0.268294,-0.000928042,0.000407161,0.406596,-0.00156577,-0.00108247,0.849818,-0.00108419,7.42341e-05,0.00837612,-0.0286103,0.00830212,1.91836,-0.0412736,-0.0439744,0.0420988,-0.031286,0.0156557,2.45438,0.0535827,0.0285959,0.00737094,0.0319657,0.00960869,0.406596,0.0224162,0.0277291,0.849818,-0.00080524,0.0216185,0.00837612,-0.138427,-0.0313089,1.91836,-0.121284,-0.176978,0.0420988,0.0391275,0.0244487,2.45438,0.0179747,0.0462497,0.00737094,-0.163541,-0.0891814,0.268294,0.0516987,0.00880956,0.849818,-0.0128845,-0.051891,0.00837612,-0.231317,-0.0638269,1.91836,-0.287557,-0.330562,0.0420988,-0.0752742,0.148225,2.45438,-0.00955195,0.120013,0.00737094,0.0630313,-0.0627804,0.268294,-0.0350914,-0.0210997,0.406596,-0.00831139,-0.0858855
1.9793,0.00263747,0.0031703,0.0444543,-0.00112961,-0.000649964,2.66882,0.00383536,-0.000136464,0.00783237,0.000241147,-0.00123445,0.287164,-0.00245489,-0.000237243,0.434198,-0.00414746,-0.00126703,0.905111,-0.00448033,-0.00151072,0.00955974,0.146189,0.0594129,0.0444543,-0.0472367,-0.310821,2.66882,-0.132597,-0.148997,0.00783237,0.0291114,0.15552,0.287164,-0.101088,-0.103075,0.434198,-0.456198,-0.214037,0.905111,-0.412954,-0.309226,0.00955974,-1.51382e-05,-0.000909037,1.9793,-0.00847475,-0.013679,2.66882,-0.0116656,-0.000426747,0.00783237,0.00281164,0.00150824,0.287164,-0.000319053,4.42131e-05,0.434198,0.00774476,0.00197577,0.905111,0.0177161,0.00845317,0.00955974,-0.354653,-0.0910285,1.9793,-1.22292,-0.883553,0.0444543,-0.822927,-0.0784018,0.00783237,0.200282,0.185367,0.287164,0.105685,0.123505,0.434198,1.11409,0.394708,0.905111,1.30916,0.894588,0.00955974,-0.000872664,7.78618e-05,1.9793,0.00117686,0.00281316,0.0444543,0.00163862,0.00114286,2.66882,0.00222362,0.00120695,0.287164,-0.000594171,0.000403426,0.434198,-0.000505582,-0.00118336,0.905111,-0.000744612,5.03773e-05,0.00955974,-0.00782261,0.00787018,1.9793,-0.0471914,-0.0457359,0.0444543,-0.0267263,0.015897,2.66882,0.0706451,0.0300668,0.00783237,0.0239116,0.00949518,0.434198,0.031491,0.0288045,0.905111,-0.0205053,0.0222593,0.00955974,-0.00754006,-0.0336695,1.9793,-0.106421,-0.182143,0.0444543,0.0501641,0.0266321,2.66882,0.0172236,0.0514508,0.00783237,-0.153245,-0.0941414,0.287164,0.0495088,0.0105487,0.905111,0.0335565,-0.054192,0.00955974,0.040015,-0.0672972,1.9793,-0.278548,-0.33983,0.0444543,0.0713945,0.158658,2.66882,0.0644319,0.1336,0.00783237,0.0229638,-0.0643233,0.287164,0.0940453,-0.0197364,0.434198,0.00134055,-0.0889124
